,year,author,doi,phases,note,secondary,reject,rho_predicted,rho_predicted_units,std. uncert. %,T [K],P [kPa],NVC [PaÂ·s],VDN [kg/m^3],pressures,temperatures,densities,viscosities
0,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.54,g/cm3,2.5,273.1502832645506,6894.7570000000005,0.000138,,6894.7570000000005,273.1502832645506,,0.000138
1,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.551,g/cm3,2.5,273.1502832645506,13789.514,0.000149,,13789.514,273.1502832645506,,0.000149
2,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.561,g/cm3,2.5,273.1502832645506,20684.271,0.00016,,20684.271,273.1502832645506,,0.00016
3,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.569,g/cm3,2.5,273.1502832645506,27579.028,0.000171,,27579.028,273.1502832645506,,0.000171
4,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.576,g/cm3,2.5,273.1502832645506,34473.785,0.000181,,34473.785,273.1502832645506,,0.000181
5,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.564,g/cm3,2.5,253.16603366562768,6894.7570000000005,0.000167,,6894.7570000000005,253.16603366562768,,0.000167
6,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.573,g/cm3,2.5,253.16603366562768,13789.514,0.00018,,13789.514,253.16603366562768,,0.00018
7,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.582,g/cm3,2.5,253.16603366562768,20684.271,0.000191,,20684.271,253.16603366562768,,0.000191
8,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.589,g/cm3,2.5,253.16603366562768,27579.028,0.000203,,27579.028,253.16603366562768,,0.000203
9,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.595,g/cm3,2.5,253.16603366562768,34473.785,0.000215,,34473.785,253.16603366562768,,0.000215
10,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.587,g/cm3,2.5,233.18263353527712,6894.7570000000005,0.000207,,6894.7570000000005,233.18263353527712,,0.000207
11,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.594,g/cm3,2.5,233.18263353527712,13789.514,0.000221,,13789.514,233.18263353527712,,0.000221
12,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.602,g/cm3,2.5,233.18263353527712,20684.271,0.000234,,20684.271,233.18263353527712,,0.000234
13,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.608,g/cm3,2.5,233.18263353527712,27579.028,0.000247,,27579.028,233.18263353527712,,0.000247
14,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.613,g/cm3,2.5,233.18263353527712,34473.785,0.00026,,34473.785,233.18263353527712,,0.00026
15,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.608,g/cm3,2.5,213.19263622954256,6894.7570000000005,0.00026,,6894.7570000000005,213.19263622954256,,0.00026
16,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.616,g/cm3,2.5,213.19263622954256,13789.514,0.000275,,13789.514,213.19263622954256,,0.000275
17,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.622,g/cm3,2.5,213.19263622954256,20684.271,0.000291,,20684.271,213.19263622954256,,0.000291
18,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.627,g/cm3,2.5,213.19263622954256,27579.028,0.000306,,27579.028,213.19263622954256,,0.000306
19,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.632,g/cm3,2.5,213.19263622954256,34473.785,0.000322,,34473.785,213.19263622954256,,0.000322
20,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.63,g/cm3,2.5,193.1948476562595,6894.7570000000005,0.000332,,6894.7570000000005,193.1948476562595,,0.000332
21,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.636,g/cm3,2.5,193.1948476562595,13789.514,0.00035,,13789.514,193.1948476562595,,0.00035
22,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.641,g/cm3,2.5,193.1948476562595,20684.271,0.000368,,20684.271,193.1948476562595,,0.000368
23,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.645,g/cm3,2.5,193.1948476562595,27579.028,0.000388,,27579.028,193.1948476562595,,0.000388
24,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.651,g/cm3,2.5,193.1948476562595,34473.785,0.000406,,34473.785,193.1948476562595,,0.000406
25,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.651,g/cm3,2.5,173.18606012153276,6894.7570000000005,0.000452,,6894.7570000000005,173.18606012153276,,0.000452
26,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.655,g/cm3,2.5,173.18606012153276,13789.514,0.000476,,13789.514,173.18606012153276,,0.000476
27,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.66,g/cm3,2.5,173.18606012153276,20684.271,0.000502,,20684.271,173.18606012153276,,0.000502
28,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.663,g/cm3,2.5,173.18606012153276,27579.028,0.000527,,27579.028,173.18606012153276,,0.000527
29,1966,Huang,10.1002/aic.690120518,L,smoothed,,,0.669,g/cm3,2.5,173.18606012153276,34473.785,0.000554,,34473.785,173.18606012153276,,0.000554
30,1974,Strumpf,10.1063/1.1681497,L,,,,,,2.5,310.9181447252921,3171.58822,8.806000000000001e-05,,3171.58822,310.9181447252921,,8.806000000000001e-05
31,1974,Strumpf,10.1063/1.1681497,L,,,,,,2.5,310.9181447252921,4067.90663,9.12e-05,,4067.90663,310.9181447252921,,9.12e-05
32,1974,Strumpf,10.1063/1.1681497,L,,,,,,2.5,310.9181447252921,4357.486424,9.16e-05,,4357.486424,310.9181447252921,,9.16e-05
33,1974,Strumpf,10.1063/1.1681497,L,,,,,,2.5,310.9181447252921,5646.805983,9.491e-05,,5646.805983,310.9181447252921,,9.491e-05
34,1974,Strumpf,10.1063/1.1681497,L,,,,,,2.5,310.9181447252921,7205.021065,9.718e-05,,7205.021065,310.9181447252921,,9.718e-05
39,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,277.59162805283546,1539.5992381,0.000122982,,1539.5992381,277.59162805283546,,0.000122982
40,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,277.59162805283546,1563.7308876000002,0.000123384,,1563.7308876000002,277.59162805283546,,0.000123384
41,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,277.59162805283546,7675.9329681,0.000133745,,7675.9329681,277.59162805283546,,0.000133745
42,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,277.59162805283546,7705.5804232,0.000133572,,7705.5804232,277.59162805283546,,0.000133572
43,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,277.59162805283546,21053.8299752,0.000154778,,21053.8299752,277.59162805283546,,0.000154778
44,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,277.59162805283546,21136.5670592,0.000154696,,21136.5670592,277.59162805283546,,0.000154696
45,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,277.59162805283546,31114.6593896,0.000169707,,31114.6593896,277.59162805283546,,0.000169707
46,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,277.59162805283546,31209.807036200003,0.000169606,,31209.807036200003,277.59162805283546,,0.000169606
51,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,377.56944979504897,7005.073112,4.3986e-05,,7005.073112,377.56944979504897,,4.3986e-05
52,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,377.56944979504897,7010.5889176,4.3809e-05,,7010.5889176,377.56944979504897,,4.3809e-05
53,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,377.56944979504897,13861.2194728,6.1134e-05,,13861.2194728,377.56944979504897,,6.1134e-05
54,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,377.56944979504897,13871.5616083,6.1108e-05,,13871.5616083,377.56944979504897,,6.1108e-05
55,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,377.56944979504897,27592.1280383,8.109700000000001e-05,,27592.1280383,377.56944979504897,,8.109700000000001e-05
56,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,377.56944979504897,27651.4229485,8.116900000000001e-05,,27651.4229485,377.56944979504897,,8.116900000000001e-05
63,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,410.9096703331914,137.2056643,1.1094e-05,,137.2056643,410.9096703331914,,1.1094e-05
64,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,410.9096703331914,137.2056643,1.1113e-05,,137.2056643,410.9096703331914,,1.1113e-05
65,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,410.9096703331914,137.2056643,1.1127e-05,,137.2056643,410.9096703331914,,1.1127e-05
72,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,477.5988534952273,7027.1363344,1.6662000000000004e-05,,7027.1363344,477.5988534952273,,1.6662000000000004e-05
73,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,477.5988534952273,7031.2731886,1.6648e-05,,7031.2731886,477.5988534952273,,1.6648e-05
74,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,477.5988534952273,13994.2882829,2.7789e-05,,13994.2882829,477.5988534952273,,2.7789e-05
75,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,477.5988534952273,13996.35671,2.7755e-05,,13996.35671,477.5988534952273,,2.7755e-05
76,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,477.5988534952273,21326.8623524,3.9261e-05,,21326.8623524,477.5988534952273,,3.9261e-05
77,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,477.5988534952273,21382.7098841,3.939e-05,,21382.7098841,477.5988534952273,,3.939e-05
78,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,477.5988534952273,21424.0784261,3.942400000000001e-05,,21424.0784261,477.5988534952273,,3.942400000000001e-05
79,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,477.5988534952273,27627.9807747,4.634200000000001e-05,,27627.9807747,477.5988534952273,,4.634200000000001e-05
80,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,477.5988534952273,27405.9695993,4.712200000000001e-05,,27405.9695993,477.5988534952273,,4.712200000000001e-05
81,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,477.5988534952273,27475.606645,4.7185e-05,,27475.606645,477.5988534952273,,4.7185e-05
82,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,477.5988534952273,34265.563338600004,5.485e-05,,34265.563338600004,477.5988534952273,,5.485e-05
83,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,477.5988534952273,34343.4740927,5.5276e-05,,34343.4740927,477.5988534952273,,5.5276e-05
84,1964,Carmichael,10.1021/je60022a038,L,,,,,,2.5,477.5988534952273,34671.6645259,5.4869000000000006e-05,,34671.6645259,477.5988534952273,,5.4869000000000006e-05
912,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,689.01,0.0001208,,689.01,277.5871866026756,,0.0001208
913,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,1379.03325,0.0001224,,1379.03325,277.5871866026756,,0.0001224
914,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,2068.04325,0.0001238,,2068.04325,277.5871866026756,,0.0001238
915,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,2758.0665,0.0001252,,2758.0665,277.5871866026756,,0.0001252
916,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,3447.0765000000006,0.0001265,,3447.0765000000006,277.5871866026756,,0.0001265
917,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,4137.09975,0.0001277,,4137.09975,277.5871866026756,,0.0001277
918,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,5516.133,0.0001303,,5516.133,277.5871866026756,,0.0001303
919,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,6895.16625,0.0001326,,6895.16625,277.5871866026756,,0.0001326
920,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,8618.7045,0.0001356,,8618.7045,277.5871866026756,,0.0001356
921,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,10342.24275,0.0001385999999999,,10342.24275,277.5871866026756,,0.0001385999999999
922,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,12065.781,0.0001415,,12065.781,277.5871866026756,,0.0001415
923,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,13789.31925,0.0001443,,13789.31925,277.5871866026756,,0.0001443
924,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,17337.72075,0.00015,,17337.72075,277.5871866026756,,0.00015
925,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,20684.4855,0.0001554,,20684.4855,277.5871866026756,,0.0001554
926,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,27578.6385,0.000166,,27578.6385,277.5871866026756,,0.000166
927,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,34473.80475,0.0001763,,34473.80475,277.5871866026756,,0.0001763
928,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,277.5871866026756,41367.95775,0.0001863,,41367.95775,277.5871866026756,,0.0001863
931,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,1379.03325,8.460000000000001e-05,,1379.03325,310.910405559406,,8.460000000000001e-05
932,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,2068.04325,8.630000000000001e-05,,2068.04325,310.910405559406,,8.630000000000001e-05
933,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,2758.0665,8.8e-05,,2758.0665,310.910405559406,,8.8e-05
934,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,3447.0765000000006,8.930000000000002e-05,,3447.0765000000006,310.910405559406,,8.930000000000002e-05
935,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,4137.09975,9.08e-05,,4137.09975,310.910405559406,,9.08e-05
936,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,5516.133,9.36e-05,,5516.133,310.910405559406,,9.36e-05
937,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,6895.16625,9.61e-05,,6895.16625,310.910405559406,,9.61e-05
938,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,8618.7045,9.94e-05,,8618.7045,310.910405559406,,9.94e-05
939,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,10342.24275,0.0001023,,10342.24275,310.910405559406,,0.0001023
940,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,12065.781,0.0001052,,12065.781,310.910405559406,,0.0001052
941,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,13789.31925,0.0001078,,13789.31925,310.910405559406,,0.0001078
942,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,17337.72075,0.0001131,,17337.72075,310.910405559406,,0.0001131
943,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,20684.4855,0.0001179,,20684.4855,310.910405559406,,0.0001179
944,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,27578.6385,0.0001276,,27578.6385,310.910405559406,,0.0001276
945,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,34473.80475,0.0001368,,34473.80475,310.910405559406,,0.0001368
946,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,41367.95775,0.0001452,,41367.95775,310.910405559406,,0.0001452
947,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,48263.124,0.0001535,,48263.124,310.910405559406,,0.0001535
948,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,310.910405559406,55158.290250000005,0.0001608,,55158.290250000005,310.910405559406,,0.0001608
953,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,2758.0665,5.690000000000001e-05,,2758.0665,344.23375038582907,,5.690000000000001e-05
954,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,3447.0765000000006,5.97e-05,,3447.0765000000006,344.23375038582907,,5.97e-05
955,1966,Giddings,10.1063/1.1727611,L,,,originally 921 uP but probably a typo,,,2.5,344.23375038582907,4137.09975,6.21e-05,,4137.09975,344.23375038582907,,6.21e-05
956,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,5516.133,6.62e-05,,5516.133,344.23375038582907,,6.62e-05
957,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,6895.16625,6.910000000000001e-05,,6895.16625,344.23375038582907,,6.910000000000001e-05
958,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,8618.7045,7.27e-05,,8618.7045,344.23375038582907,,7.27e-05
959,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,10342.24275,7.63e-05,,10342.24275,344.23375038582907,,7.63e-05
960,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,12065.781,7.9e-05,,12065.781,344.23375038582907,,7.9e-05
961,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,13789.31925,8.190000000000001e-05,,13789.31925,344.23375038582907,,8.190000000000001e-05
962,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,17337.72075,8.72e-05,,17337.72075,344.23375038582907,,8.72e-05
963,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,20684.4855,9.22e-05,,20684.4855,344.23375038582907,,9.22e-05
964,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,27578.6385,0.0001018,,27578.6385,344.23375038582907,,0.0001018
965,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,34473.80475,0.0001102,,34473.80475,344.23375038582907,,0.0001102
966,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,41367.95775,0.0001185,,41367.95775,344.23375038582907,,0.0001185
967,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,48263.124,0.0001257,,48263.124,344.23375038582907,,0.0001257
968,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,344.23375038582907,55158.290250000005,0.0001332,,55158.290250000005,344.23375038582907,,0.0001332
974,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,3447.0765000000006,1.24e-05,,3447.0765000000006,377.5650047586866,,1.24e-05
975,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,4137.09975,1.39e-05,,4137.09975,377.5650047586866,,1.39e-05
976,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,5516.133,3.5600000000000005e-05,,5516.133,377.5650047586866,,3.5600000000000005e-05
977,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,6895.16625,4.36e-05,,6895.16625,377.5650047586866,,4.36e-05
978,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,8618.7045,4.98e-05,,8618.7045,377.5650047586866,,4.98e-05
979,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,10342.24275,5.440000000000001e-05,,10342.24275,377.5650047586866,,5.440000000000001e-05
980,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,12065.781,5.81e-05,,12065.781,377.5650047586866,,5.81e-05
981,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,13789.31925,6.14e-05,,13789.31925,377.5650047586866,,6.14e-05
982,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,17337.72075,6.75e-05,,17337.72075,377.5650047586866,,6.75e-05
983,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,20684.4855,7.25e-05,,20684.4855,377.5650047586866,,7.25e-05
984,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,27578.6385,8.180000000000001e-05,,27578.6385,377.5650047586866,,8.180000000000001e-05
985,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,34473.80475,9e-05,,34473.80475,377.5650047586866,,9e-05
986,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,41367.95775,9.78e-05,,41367.95775,377.5650047586866,,9.78e-05
987,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,48263.124,0.0001048,,48263.124,377.5650047586866,,0.0001048
988,1966,Giddings,10.1063/1.1727611,L,,,,,,2.5,377.5650047586866,55158.290250000005,0.0001116,,55158.290250000005,377.5650047586866,,0.0001116
989,1982,Diller,10.1021/je00029a003,L,,,,12.4158,mol/L,2.5,299.993263352557,31481.9,0.0001424799999999,,31481.9,299.993263352557,,0.0001424799999999
990,1982,Diller,10.1021/je00029a003,L,,,,12.3128,mol/L,2.5,299.993263352557,27961.8,0.00013952,,27961.8,299.993263352557,,0.00013952
991,1982,Diller,10.1021/je00029a003,L,,,,12.2059,mol/L,2.5,299.993263352557,24552.2,0.0001354,,24552.2,299.993263352557,,0.0001354
992,1982,Diller,10.1021/je00029a003,L,,,,12.1037,mol/L,2.5,299.993263352557,21511.5,0.0001294,,21511.5,299.993263352557,,0.0001294
993,1982,Diller,10.1021/je00029a003,L,,,,11.9734,mol/L,2.5,299.993263352557,17933.9,0.00012432,,17933.9,299.993263352557,,0.00012432
994,1982,Diller,10.1021/je00029a003,L,,,,11.8357,mol/L,2.5,299.993263352557,14486.7,0.00011854,,14486.7,299.993263352557,,0.00011854
995,1982,Diller,10.1021/je00029a003,L,,,,11.6484,mol/L,2.5,299.993263352557,10314.3,0.00011195,,10314.3,299.993263352557,,0.00011195
996,1982,Diller,10.1021/je00029a003,L,,,,11.5353,mol/L,2.5,299.993263352557,8061.2,0.0001080099999999,,8061.2,299.993263352557,,0.0001080099999999
997,1982,Diller,10.1021/je00029a003,L,,,,11.3647,mol/L,2.5,299.993263352557,5010.5,0.00010294,,5010.5,299.993263352557,,0.00010294
998,1982,Diller,10.1021/je00029a003,L,,,,11.2058,mol/L,2.5,299.993263352557,2521.3,9.869e-05,,2521.3,299.993263352557,,9.869e-05
999,1982,Diller,10.1021/je00029a003,L,,,,15.6941,mol/L,2.5,140.01322867416366,31488.7,0.00108294,,31488.7,140.01322867416366,,0.00108294
1000,1982,Diller,10.1021/je00029a003,L,,,,15.6617,mol/L,2.5,140.01322867416366,27930.7,0.00105413,,27930.7,140.01322867416366,,0.00105413
1001,1982,Diller,10.1021/je00029a003,L,,,,15.6306,mol/L,2.5,140.01322867416366,24596.800000000003,0.00099902,,24596.800000000003,140.01322867416366,,0.00099902
1002,1982,Diller,10.1021/je00029a003,L,,,,15.5989,mol/L,2.5,140.01322867416366,21284.0,0.0009968,,21284.0,140.01322867416366,,0.0009968
1003,1982,Diller,10.1021/je00029a003,L,,,,15.5628,mol/L,2.5,140.01322867416366,17601.8,0.00097871,,17601.8,140.01322867416366,,0.00097871
1004,1982,Diller,10.1021/je00029a003,L,,,,15.5278,mol/L,2.5,140.01322867416366,14129.6,0.0009396,,14129.6,140.01322867416366,,0.0009396
1005,1982,Diller,10.1021/je00029a003,L,,,,15.4911,mol/L,2.5,140.01322867416366,10587.4,0.00089073,,10587.4,140.01322867416366,,0.00089073
1006,1982,Diller,10.1021/je00029a003,L,,,,15.4554,mol/L,2.5,140.01322867416366,7234.5,0.00087505,,7234.5,140.01322867416366,,0.00087505
1007,1982,Diller,10.1021/je00029a003,L,,,,15.4084,mol/L,2.5,140.01322867416366,2956.0,0.00085002,,2956.0,140.01322867416366,,0.00085002
1008,1982,Diller,10.1021/je00029a003,L,,,,16.2765,mol/L,2.5,110.01107522731844,27058.7,0.00292981,,27058.7,110.01107522731844,,0.00292981
1009,1982,Diller,10.1021/je00029a003,L,,,,16.257,mol/L,2.5,110.01107522731844,24379.3,0.00287532,,24379.3,110.01107522731844,,0.00287532
1010,1982,Diller,10.1021/je00029a003,L,,,,16.233,mol/L,2.5,110.01107522731844,21159.2,0.00278583,,21159.2,110.01107522731844,,0.00278583
1011,1982,Diller,10.1021/je00029a003,L,,,,16.2064,mol/L,2.5,110.01107522731844,17649.100000000002,0.00268998,,17649.100000000002,110.01107522731844,,0.00268998
1012,1982,Diller,10.1021/je00029a003,L,,,,16.1741,mol/L,2.5,110.01107522731844,13496.6,0.00259333,,13496.6,110.01107522731844,,0.00259333
1013,1982,Diller,10.1021/je00029a003,L,,,REJECT; likely typo in eta,16.1501,mol/L,2.5,110.01107522731844,10484.1,0.00150742,,10484.1,110.01107522731844,,0.00150742
1014,1982,Diller,10.1021/je00029a003,L,,,,16.1218,mol/L,2.5,110.01107522731844,7007.900000000001,0.00244838,,7007.900000000001,110.01107522731844,,0.00244838
1015,1982,Diller,10.1021/je00029a003,L,,,,16.0887,mol/L,2.5,110.01107522731844,3058.4,0.00235104,,3058.4,110.01107522731844,,0.00235104
1016,1982,Diller,10.1021/je00029a003,L,,,,16.4997,mol/L,2.5,100.01010101889068,29319.4,0.00508194,,29319.4,100.01010101889068,,0.00508194
1017,1982,Diller,10.1021/je00029a003,L,,,,16.4813,mol/L,2.5,100.01010101889068,26515.5,0.0050369099999999,,26515.5,100.01010101889068,,0.0050369099999999
1018,1982,Diller,10.1021/je00029a003,L,,,,16.4547,mol/L,2.5,100.01010101889068,22562.0,0.00493606,,22562.0,100.01010101889068,,0.00493606
